Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,417
82734241364,Campact e.V.,Campact e.V.,276
178362315106,European Parliament,European Parliament,192
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,175
117194528903,Bündnis 90 / Die Grünen Leipzig,BÜNDNIS 90/DIE GRÜNEN,147
190444274351656,Bündnis 90 / Die Grünen Dresden,BÜNDNIS 90/DIE GRÜNEN,113
156839244392425,Bündnis 90/Die Grünen Mittelsachsen,BÜNDNIS 90/DIE GRÜNEN,105
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
375109771472,Freie Presse,Freie Presse,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
220708441342885,"Bündnis90/Die Grünen, Kreisverband Zwickau",BÜNDNIS 90/DIE GRÜNEN,≤100
106626487721376,Amazon Europe,Amazon Europe,≤100
21289227249,FDP,FDP,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
158686354312528,Bündnis 90/ Die Grünen Kreisverband Meißen,BÜNDNIS 90/DIE GRÜNEN,≤100
154134124606015,Wilhelm-Külz-Stiftung,Wilhelm Külz Stiftung,≤100
143504445664134,Christian Lindner,FDP,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
102534893738681,Alexander Krauß MdB,Alexander Krauß MdB,≤100
113328738690350,BÜNDNIS 90/DIE GRÜNEN Erzgebirge,BÜNDNIS 90/DIE GRÜNEN,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,≤100
461514357286880,Bündnisgrüne Kreis Görlitz,BÜNDNIS 90/DIE GRÜNEN,≤100
331832984040,LichtBlick,LichtBlick,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
78502295414,CDU,CDU,≤100
101366211961573,Dr. Markus Reichel,Markus Alexander Reichel,≤100
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
706758859393635,AfD Fraktion Sachsen,AfD Fraktion Sachsen,≤100
101856841892664,Denis Korn - Bundestagskandidat 2021,Ralf Denis Korn,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
258172067920,Sächsische.de,Sächsische.de,≤100
106318730898898,Die Sächsische Staatsministerin für Kultur und Tourismus - SMKT Sachsen,"Sächsisches Staatsministerium für Wissenschaft, Kultur und Tourismus",≤100
229212277134449,Bündnis 90/Die Grünen Sächsische Schweiz-Osterzgebirge,BÜNDNIS 90/DIE GRÜNEN,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
179895928691877,Bündnis 90/Die Grünen Chemnitz,Bündnis90/Die Grünen,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
