Page ID,Page Name,Disclaimer,Amount Spent (EUR)
207429192606075,Grüne Bremen,BÜNDNIS 90/DIE GRÜNEN,144
82734241364,Campact e.V.,Campact e.V.,117
178362315106,European Parliament,European Parliament,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
1442955239271706,Grüne Bremerhaven,BÜNDNIS 90/DIE GRÜNEN,≤100
21289227249,FDP,FDP,≤100
107898832590939,European Commission,European Commission,≤100
540404695989874,AfD,AfD,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
111033161266569,DeinMorgen,Die Jungen Unternehmer,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
112326918787579,CDU Bremen,"CDU Bremen, Landesverband",≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
425527817657161,SPD Ritterhude,SPD Ritterhude,≤100
249296718436,IG Metall,IG Metall,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
530794873787817,CDU Gemeindeverband Ritterhude,CDU Gemeindeverband Ritterhude,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
247604555352058,SPD Verden,SPD Ortsverein Verden,≤100
331832984040,LichtBlick,LichtBlick,≤100
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,≤100
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
117336183727777,Kim Fürwentsches,BÜNDNIS 90/DIE GRÜNEN Kreisverband Osterholz,≤100
190633894286732,Diakonie Katastrophenhilfe,Diakonie Katastrophenhilfe,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
969996636506437,Miteinander für Gesundheit,ABDA – Bundesvereinigung Deutscher Apothekerverbände e. V.,≤100
154149027994068,ZDF,ZDF,≤100
154423267921909,followfood,followfood,≤100
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
104213091452111,Ulrich Gathmann,CDU Oldenburg-Stadt,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
478399422560922,KadeFungin,DR. KADE,≤100
143504445664134,Christian Lindner,FDP,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
109745311349182,Sebastian Theiling - Ihr Bürgermeisterkandidat für Thedinghausen,Sebastian Theiling Bügermeisterkandidat für die Samtgemeinde Thedinghausen,≤100
41509493347,Diakonie Deutschland,Diakonie Deutschland,≤100
2174782146144077,Die Grünen Worpswede,Die Grünen Worpswede,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,≤100
381131842711915,Svenja Hahn,Svenja Ilona Hahn,≤100
43899732459,fritz-kola,fritz-kola,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
1566424690272923,Volker Wissing,FDP,≤100
107347244444963,Henrik Wärner,Henrik Wärner,≤100
145515688966492,SPD Bremen-Stadt,SPD-Un­ter­be­zirk Bre­men-Stadt,≤100
1004883576238809,GoodJobs,GoodJobs,≤100
1773652362923922,FDP Weyhe,FDP Weyhe,≤100
1137644026292121,medica mondiale e. V.,medica mondiale e.V.,≤100
83504998193,Caritas Deutschland,Caritas Deutschland,≤100
105255116217636,eToro,These ads ran without a disclaimer,≤100
253933471694431,Oliver Lottke,Oliver Lottke,≤100
103902688522850,Easy GO Officiсal,These ads ran without a disclaimer,≤100
