Page ID,Page Name,Disclaimer,Amount Spent (EUR)
107898832590939,European Commission,European Commission,149
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
64694257920,ProSieben,ProSieben,≤100
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",≤100
82734241364,Campact e.V.,Campact e.V.,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
106626487721376,Amazon Europe,Amazon Europe,≤100
160531500656482,FDP-Fraktion Bremen,FDP-Fraktion Bremen,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
178362315106,European Parliament,European Parliament,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
190784743602,CDU/CSU-Bundestagsfraktion,CDU/CSU-Bundestagsfraktion,≤100
78502295414,CDU,CDU,≤100
350375105088695,DPD Deutschland,DPD Deutschland GmbH,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
154423267921909,followfood,followfood,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
331832984040,LichtBlick,LichtBlick,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
449196900156,Volvo Car Deutschland,Volvo Car Germany GmbH,≤100
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100
164355333623231,The Left,GUE/NGL,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
117336183727777,Kim Fürwentsches,BÜNDNIS 90/DIE GRÜNEN Kreisverband Osterholz,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
478399422560922,KadeFungin,DR. KADE,≤100
453150811428411,Mastercard,Mastercard,≤100
21289227249,FDP,FDP,≤100
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,≤100
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,≤100
102608544969110,Posterisan,DR. KADE,≤100
118095671552758,AStA für Alle (AfA),AStA für Alle,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
107347244444963,Henrik Wärner,Henrik Wärner,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
1982314815387746,EYD,Humanitarian Clothing GmbH,≤100
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),≤100
218786540044,WWF Deutschland,WWF Deutschland,≤100
186375644742050,Nemetschek Stiftung,Nemetschek Stiftung,≤100
798672606828740,SPD-Fraktion Land Bremen,SPD-Bürgerschaftsfraktion Land Bremen,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100
143034515745865,SEAT,SEAT Deutschland,≤100
1745982485667400,Guido Reil,Guido Reil,≤100
104970081393920,FAKTUlind,DR. KADE,≤100
101285651990166,Planted,Planted HQ gGmbH,≤100
126866220711392,MDM Deutsche Münze,These ads ran without a disclaimer,≤100
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,≤100
149871337782,Piratenpartei,Piratenpartei Deutschland,≤100
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100
11309713071,Gates Foundation,Essence,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
