Page ID,Page Name,Disclaimer,Amount Spent (EUR)
207429192606075,Grüne Bremen,BÜNDNIS 90/DIE GRÜNEN,156
82734241364,Campact e.V.,Campact e.V.,130
178362315106,European Parliament,European Parliament,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
75159424764,Aktion Mensch,Aktion Mensch,≤100
64694257920,ProSieben,ProSieben,≤100
107898832590939,European Commission,European Commission,≤100
1442955239271706,Grüne Bremerhaven,BÜNDNIS 90/DIE GRÜNEN,≤100
152934608113175,FDP Bremen,FDP Bremen,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
540404695989874,AfD,AfD,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
249296718436,IG Metall,IG Metall,≤100
425527817657161,SPD Ritterhude,SPD Ritterhude,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
21289227249,FDP,FDP,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
530794873787817,CDU Gemeindeverband Ritterhude,CDU Gemeindeverband Ritterhude,≤100
112326918787579,CDU Bremen,"CDU Bremen, Landesverband",≤100
453150811428411,Mastercard,Mastercard,≤100
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",≤100
111033161266569,DeinMorgen,Die Jungen Unternehmer,≤100
1578640155687393,Sea-Watch,Sea-Watch,≤100
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,≤100
154149027994068,ZDF,ZDF,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
117336183727777,Kim Fürwentsches,BÜNDNIS 90/DIE GRÜNEN Kreisverband Osterholz,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
331832984040,LichtBlick,LichtBlick,≤100
247604555352058,SPD Verden,SPD Ortsverein Verden,≤100
154423267921909,followfood,followfood,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
127143338110,missio,missio,≤100
43899732459,fritz-kola,fritz-kola,≤100
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100
969996636506437,Miteinander für Gesundheit,ABDA – Bundesvereinigung Deutscher Apothekerverbände e. V.,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,≤100
593476900673774,ifaw,ifaw,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
109745311349182,Sebastian Theiling - Ihr Bürgermeisterkandidat für Thedinghausen,Sebastian Theiling Bügermeisterkandidat für die Samtgemeinde Thedinghausen,≤100
313744767921,der Freitag,der Freitag,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
126866220711392,MDM Deutsche Münze,MDM Münzhandelsgesellschaft mbH & Co. KG Deutsche Münze,≤100
478399422560922,KadeFungin,DR. KADE,≤100
2174782146144077,Die Grünen Worpswede,Die Grünen Worpswede,≤100
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,≤100
381131842711915,Svenja Hahn,Svenja Ilona Hahn,≤100
107347244444963,Henrik Wärner,Henrik Wärner,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,≤100
102608544969110,Posterisan,DR. KADE,≤100
104970081393920,FAKTUlind,DR. KADE,≤100
190633894286732,Diakonie Katastrophenhilfe,Diakonie Katastrophenhilfe,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
2371390343183818,"Michael Kahler - Gesundheitsexperte, Politiker, Meinungsmacher",Michael Ingo Kahler,≤100
314610442075420,TeamClimate,TeamClimate,≤100
100312612287008,CDU Hude,CDU Hude,≤100
461296367285910,Susanne Mittag,Thore Hans Güldner,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
186589691741039,Freie Wählergemeinschaft Syke,Freie Wählergemeinschaft Syke,≤100
109393524674899,Stephan Tapper für Hude,Stephan Tapper,≤100
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,≤100
114186703597807,VIER PFOTEN,VIER PFOTEN,≤100
2319126475013199,Zukunftsdialog,DGB Bundesvorstand,≤100
193608491239022,Freifam,Freifam.de,≤100
