Page ID,Page Name,Disclaimer,Amount Spent (EUR)
103355385129734,The Climate Pledge,The Climate Pledge,164
82734241364,Campact e.V.,Campact e.V.,161
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,140
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,119
170403846324261,svz.de - Nachrichten aus Mecklenburg-Vorpommern,Zeitungsverlag Schwerin GmbH & Co. KG,≤100
205311826175998,DIE LINKE. Mecklenburg-Vorpommern,DIE LINKE. Mecklenburg-Vorpommern,≤100
21289227249,FDP,FDP,≤100
138984159490667,nnn.de - Nachrichten aus Rostock und Umgebung,NNN Norddeutsche Neueste Nachrichten GmbH,≤100
744055308985961,CDU-Fraktion im Landtag Mecklenburg-Vorpommern,CDU Fraktion im Landtag von Mecklenburg-Vorpommern,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
178362315106,European Parliament,European Parliament,≤100
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,≤100
78502295414,CDU,CDU,≤100
1053646904666813,Simone Borchardt,CDU-Kreisverband Ludwigslust-Parchim,≤100
182774075096943,Bündnis 90/Die Grünen Nordwestmecklenburg und Wismar,BÜNDNIS 90/DIE GRÜNEN,≤100
157027537691135,BÜNDNIS 90/DIE GRÜNEN Kreisverband Mecklenburgische Seenplatte,BÜNDNIS 90/DIE GRÜNEN,≤100
107898832590939,European Commission,European Commission,≤100
181332111917221,BÜNDNIS 90/Die GRÜNEN Kreisverband Schwerin,BÜNDNIS 90/DIE GRÜNEN,≤100
221735951207012,Bündnis 90/Die Grünen Kreisverband Rostock,BÜNDNIS 90/DIE GRÜNEN,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
108165514298122,Zukunft sichern,Zukunft Sichern,≤100
106626487721376,Amazon Europe,Amazon Europe,≤100
211125665678181,Bündnis 90/ Die Grünen Ludwigslust-Parchim,Bündnis90/Die Grünen Kreisverband Ludwigslust-Parchim,≤100
104386411553681,Christiane Berg,CDU Kreisverband Nordwestmecklenburg,≤100
331832984040,LichtBlick,LichtBlick,≤100
102266292068286,Wissen - Immobilien,Immobil Marketing,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
108655634192831,Johannes Arlt - Die 1. Wahl,Johannes Arlt,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
580401892143117,AfD-Fraktion Mecklenburg-Vorpommern,AfD-Fraktion Mecklenburg-Vorpommern,≤100
187222322198925,Freiparlamentarische Allianz,Freiparlamentarische Allianz,≤100
2162996057099719,Tom Brüggert,CDU Kreisverband Nordwestmecklenburg,≤100
453150811428411,Mastercard,Mastercard,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
1557427027906589,Sebastian Ehlers,CDU-Kreisverband Schwerin,≤100
540404695989874,AfD,AfD,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
90035328642,PETA Deutschland,PETA Deutschland,≤100
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,≤100
102424668580172,Reem Alabali-Radovan,Reem Alabali-Radovan,≤100
221735951207012,Bündnis 90/Die Grünen Kreisverband Rostock,"BÜNDNIS 90/DIE GRÜNEN, Kreisverband Rostock",≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
161674141345516,Weltverbesserer,Die Techniker (TK),≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
105582671675972,Katrin Zschau,SPD in Rostock,≤100
106815194718475,DGB Region Rostock-Schwerin,DGB Region Rostock-Schwerin,≤100
215586348785812,Dirk Stamer,"Dirk Stamer, MdL",≤100
478399422560922,KadeFungin,DR. KADE,≤100
154149027994068,ZDF,ZDF,≤100
103343858375708,Martin Schmidt - Direktkandidat der AfD für Schwerin I - WK08,Martin Schmidt,≤100
493734394101595,SPD-Landtagsfraktion Mecklenburg-Vorpommern,SPD-Landtagsfraktion M-V,≤100
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
110976485656573,Junge Liberale JuLis,Junge Liberale,≤100
102608544969110,Posterisan,DR. KADE,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
123523341045520,Die Familienunternehmer,Die Familienunternehmer,≤100
108345778138419,SEBG - Solarenergie Boitzenburger Land,Solarenergie Boitzenburger Land GmbH,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
143504445664134,Christian Lindner,FDP,≤100
349452295159676,"Peter Stein, Bundestagsabgeordneter",Peter Stein,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100
1566424690272923,Volker Wissing,FDP,≤100
880636395365804,Konrad Adenauer-Stiftung Mecklenburg-Vorpommern,Konrad-Adenauer-Stiftung Mecklenburg-Vorpommern,≤100
141612489183275,Hans-Böckler-Stiftung,Hans-Böckler-Stiftung,≤100
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,≤100
41509493347,Diakonie Deutschland,Diakonie Deutschland,≤100
101786191818708,Stephan Bunge,Stephan Bunge,≤100
134209407129787,Volt Deutschland,Volt Deutschland,≤100
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
2186797528075001,Bürgerrat,Jan Thomas Renner,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
105675171532273,Torsten Hanke,CDU,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
115791799979438,DGB Nord,DGB Nord,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
222005461272345,AfD Hessen,AfD Hessen,≤100
303043247017496,Markus Buchheit,Markus Buchheit,≤100
1471258759768876,"Franz-Robert Liskow, MdL",Franz-Robert Liskow MdL,≤100
1970130236397189,Christian Winter,Christian Winter,≤100
43899732459,fritz-kola,fritz-kola,≤100
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,≤100
659951861287783,Dr. Anna-Konstanze Schröder,Ruth Helene Anna-Konstanze Schröder,≤100
1676686442620170,AfD Lübeck,Andrea Gaidetzka,≤100
106802428157503,Jane Weber,CDU-Kreisverband Landkreis Rostock,≤100
2221049534807793,Bergener Freie Wähler,Matthies Knuth,≤100
1137644026292121,medica mondiale e. V.,medica mondiale e.V.,≤100
145944615464920,Polarstern Energie,Polarstern Energie,≤100
