Page ID,Page Name,Disclaimer,Amount Spent (EUR)
107898832590939,European Commission,European Commission,189
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,≤100
323245001172018,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit,≤100
149871337782,Piratenpartei,Piratenpartei Deutschland,≤100
744055308985961,CDU-Fraktion im Landtag Mecklenburg-Vorpommern,CDU Fraktion im Landtag von Mecklenburg-Vorpommern,≤100
118097230041149,Civical,Civical GmbH,≤100
142004422534101,CDU  Mecklenburg-Vorpommern (CDU MV),CDU Landesverband Mecklenburg-Vorpommern,≤100
195950842440,Manuela Schwesig,SPD Mecklenburg-Vorpommern,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
64694257920,ProSieben,ProSieben,≤100
331596614114611,Innenministerium Mecklenburg-Vorpommern,Innenministerium Mecklenburg-Vorpommern,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
106626487721376,Amazon Europe,Amazon Europe,≤100
78502295414,CDU,CDU,≤100
102266292068286,Wissen - Immobilien,Immobil Marketing,≤100
580401892143117,AfD-Fraktion Mecklenburg-Vorpommern,AfD-Fraktion Mecklenburg-Vorpommern,≤100
190784743602,CDU/CSU-Bundestagsfraktion,CDU/CSU-Bundestagsfraktion,≤100
481033845692472,Entschieden. Gegen Krebs.,ENTSCHIEDEN. Gegen Krebs.,≤100
313390629528303,Mandy Pfeifer,Mandy Pfeifer,≤100
331832984040,LichtBlick,LichtBlick,≤100
183292338524573,Nestlé,Nestlé Deutschland,≤100
369567809754486,Open Society Roma Initiatives,the Open Society Foundations,≤100
23216224900,Plan International Deutschland,Plan International Deutschland,≤100
178362315106,European Parliament,European Parliament,≤100
123921283433,Fraktion DIE LINKE. im Bundestag,Fraktion DIE LINKE. im Bundestag,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100
205311826175998,DIE LINKE. Mecklenburg-Vorpommern,DIE LINKE. Mecklenburg-Vorpommern,≤100
540404695989874,AfD,AfD,≤100
580085819094193,Michel-Friedrich Schiefler,MICHEL-FRIEDRICH SCHIEFLER,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
164355333623231,The Left,GUE/NGL,≤100
555679377916775,Thomas Diener,Thomas Diener,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
21289227249,FDP,FDP,≤100
614408642007931,Zurich,Zürich Beteiligungs AG,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100
170402506329517,AY YILDIZ,AY YILDIZ,≤100
478399422560922,KadeFungin,DR. KADE,≤100
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,≤100
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),≤100
143034515745865,SEAT,SEAT Deutschland,≤100
1745982485667400,Guido Reil,Guido Reil,≤100
112369170621210,Deutschland spricht über 5G,Dialoginitiative "Deutschland spricht über 5G",≤100
350375105088695,DPD Deutschland,DPD Deutschland GmbH,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
140889782312,Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung für die Freiheit,≤100
102608544969110,Posterisan,DR. KADE,≤100
380349938694731,Mentor Verlag,Mentor Verlag,≤100
453150811428411,Mastercard,Mastercard,≤100
140300602673724,SPD Mecklenburg-Vorpommern,SPD MV,≤100
218786540044,WWF Deutschland,WWF Deutschland,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,≤100
1982314815387746,EYD,Humanitarian Clothing GmbH,≤100
107411260903386,The Mother Nature App,The Mother Nature GmbH,≤100
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,≤100
104970081393920,FAKTUlind,DR. KADE,≤100
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,≤100
185101174836284,IG Metall Jugend,IG Metall Jugend,≤100
106802428157503,Jane Weber,CDU-Kreisverband Landkreis Rostock,≤100
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,≤100
100238765558919,Julian Barlen,SPD Rostock,≤100
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100
105167424902352,Christine Klingohr,SPD Ludwigslust-Parchim,≤100
449196900156,Volvo Car Deutschland,Volvo Car Germany GmbH,≤100
249986091716256,Deutscher Jagdverband e.V.,Deutscher Jagdverband e.V.,≤100
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,≤100
344556287396,Heyne Verlag,Penguin Random House Verlagsgruppe GmbH,≤100
804997446264798,Chic Me,These ads ran without a disclaimer,≤100
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100
223768427658321,FDP Hansestadt Stralsund,Michael Lietz,≤100
100211998283499,Wasserhelden,Wasserhelden,≤100
11309713071,Gates Foundation,Essence,≤100
103343858375708,Martin Schmidt - Direktkandidat der AfD für Schwerin I - WK08,Martin Schmidt,≤100
